variant,pre_engagement,converted
0,0.3964868174109183,0
0,0.20864958187336902,0
0,1.1997297803441704,0
0,0.4697273397350485,0
0,0.0681009634377188,0
0,1.4804530339306854,0
0,0.11518088315279006,0
0,-0.30434060491792164,0
0,-0.8378232587776496,1
0,0.7030254590454112,0
0,1.2370505418424689,0
0,-0.05058740143343007,1
0,1.3079156237798386,0
0,-1.970015031971576,0
0,-0.0554533748079148,0
0,-0.04009491210443619,0
0,-0.726994372407347,0
0,2.383861037981873,0
0,-0.06619263268876116,0
0,-0.4077307716044333,0
0,0.02596211343350502,0
0,-2.0028137385258296,0
0,-0.7598679253449151,0
0,0.9832399694454041,0
0,-0.6289453549327747,0
0,-0.8288751628002715,0
0,1.3095256365144003,0
0,1.340254400951829,0
0,0.5169904721611418,0
0,-0.4551173340386673,0
0,-0.23947106511632352,0
0,-0.804149961574959,0
0,-0.9947731190286448,0
0,-1.0444164883084324,0
0,-0.6180544067852075,0
0,-1.034720990684745,1
0,-1.563705118543149,0
0,0.21940266975390574,1
0,0.23459558089343707,1
0,1.7007927584283167,0
0,-0.6683383683547026,1
0,0.29610058962327057,0
0,0.31271257927480167,0
0,-0.2538375611255331,0
0,0.7443335887496761,0
0,0.7752291868507144,0
0,0.32741109519753997,0
0,-0.25563970504779554,0
0,-0.35753010855453504,0
0,-1.3677538987970592,0
0,-0.8059177786176916,0
0,-0.6220075239016879,0
0,-1.123971762429434,0
0,0.43992396668766426,0
0,1.19662786898701,0
0,-0.9080624323291501,0
0,0.28344143574463715,0
0,-1.0341111395297102,0
0,-0.30492217093916213,0
0,-0.6903295791777758,0
0,0.6018956486064415,0
0,-0.6787881738421783,0
0,1.0116604137066467,0
0,-0.24572077366219902,1
0,-0.6496037095948308,0
0,-1.253305262345163,0
0,0.2532045102953498,0
0,0.8952184022261802,0
0,0.2733212565368742,0
0,2.238831666414424,0
0,1.4297874524704182,0
0,-0.3075277647170156,0
0,-0.31802743380706927,0
0,0.4696967194853532,0
0,-0.8380191804256851,0
0,1.1662883065324867,0
0,0.3616005218435837,0
0,0.2564589108585328,0
0,0.6869536677708163,0
0,1.722829883369059,0
0,0.17095535218750518,0
0,-0.11304037087138435,0
0,1.5087196233225784,0
0,0.9675504159911353,0
0,-0.3209798403837223,0
0,0.005186448659020086,0
0,0.19538091593879858,0
0,0.36181294460498287,0
0,-1.356599850939114,0
0,-1.5424846078015602,0
0,-0.8873900220024538,0
0,-0.9647384430113423,0
0,-0.6438240139725026,0
0,0.6347106420900043,0
0,-0.16892915632473834,0
0,0.19639460501018827,0
0,-1.2243034100422616,0
0,-0.46164220292094515,0
0,0.5872576617448404,0
0,0.5949524581768018,0
0,-0.7245738281879079,0
0,0.1616623863795536,0
0,2.198847853482332,0
0,-0.017597929255638137,0
0,-0.6931869461424454,0
0,-0.17376238936216024,0
0,0.09217710752683304,0
0,-0.1511683806905494,0
0,-0.03135470067650179,0
0,-1.4434467969368396,0
0,-0.9626304750859512,0
0,-0.14933523707149754,0
0,-0.1652679700224367,0
0,-0.5661892748600006,0
0,-0.17701358607643694,0
0,0.06101485541420536,0
0,0.8894134565245253,0
0,-0.09921173522605088,0
0,0.3991032052982532,0
0,-0.541600301433921,0
0,0.5720957235984819,0
0,0.3757302976123567,0
0,0.8658170031798195,0
0,0.7134604624444878,0
0,0.5887356228811461,1
0,-0.09841740865778026,1
0,0.24493922704446816,0
0,1.0635089284515264,0
0,-0.6520745694027944,0
0,-0.6284077786968656,0
0,0.18143139795036198,0
0,0.41527969026545347,1
0,-0.8241064992640045,0
0,-0.07476256341330836,0
0,-0.09399877422878479,0
0,-2.2152801156034707,0
0,-0.21959398925875973,0
0,-0.1573178328484663,0
0,-0.16029294282301915,0
0,1.4159142745772682,1
0,-1.2157982985088753,0
0,-0.8246225712046127,0
0,-2.612195798319334,0
0,-0.4809166661741407,0
0,-0.39564355412600094,0
0,-0.5099771763342562,1
0,1.10767733948376,0
0,0.8606175223369632,0
0,0.07785672426730414,0
0,-0.37061305353986224,1
0,1.0261896681068639,0
0,-0.01975785983585163,0
0,-0.8182700389184578,0
0,-1.7162486774845516,0
0,-0.44131449389568267,0
0,0.7546436171726086,0
0,2.2765386895430897,0
0,0.06161034618947592,0
0,-0.7653555151203043,0
0,-1.184965208284214,0
0,0.5519548963055988,0
0,-1.7646160523842684,1
0,0.5503451014048882,1
0,0.8177116062629123,0
0,0.43627945323286405,0
0,-0.21966167193855743,1
0,0.5649406535468146,0
0,0.17093837112829996,0
0,-0.7781238418605918,0
0,1.8504123223750257,0
0,-0.3516793796105163,0
0,0.7757523004499094,0
0,-2.4186142826957147,0
0,1.276470882780929,0
0,1.4687637446545818,0
0,0.029833787126638218,1
0,0.5587710347377585,0
0,0.5585151816075627,0
0,-0.6427835696407243,0
0,0.5471223054393403,0
0,-0.8086304698725554,0
0,-0.6087569236453261,0
0,1.1269431432122987,0
0,0.9746576907002027,0
0,-0.7063755021157926,0
0,-0.7335763435010406,0
0,-0.6455966024576721,1
0,0.7326395664654908,0
0,-0.9999847808103971,0
0,0.3567126390359526,0
0,0.7468468106342946,0
0,-0.08824545029310012,0
0,1.0100636968649277,0
0,-0.30431016948979245,0
0,-0.2138556009939144,0
0,-0.9772462311318565,0
0,1.0171773476202053,0
0,-0.7665204469788703,0
0,0.3497718177150592,0
0,-0.07131606712593476,0
0,-1.0527830631116626,0
0,-0.6091031438233208,0
0,1.382872239040734,0
0,0.20165754263448052,1
0,-1.009150341366842,0
0,0.30532828734869183,0
0,-0.1461140315945451,0
0,3.4540464022441815,0
0,0.2851238413422724,0
0,-0.3806248470663645,1
0,1.4200279177871042,0
0,-1.8410361672928455,0
0,0.09432015638109745,0
0,1.9944284946810726,0
0,-0.11619928435975406,0
0,-1.7333010446480788,0
0,-0.39591796441059773,0
0,1.4545180409590368,0
0,0.37606959632077114,0
0,-0.8388561095125178,0
0,-0.685242807179024,0
0,-0.5597002711498134,0
0,0.36119788405399617,0
0,1.3381961329386531,0
0,1.052423012799171,0
0,0.45601218210912847,0
0,-1.3316447600574832,0
0,-1.3279325139934413,0
0,0.5332520212137634,0
0,-1.3454710979328943,0
0,-0.22556702106860427,0
0,0.304150446186177,0
0,-1.1375939953626888,0
0,-1.0242623343588635,0
0,-0.09412106456781866,0
0,0.5036502875240538,0
0,1.0615187704137568,0
0,0.6070534347705518,1
0,0.07365659499219453,0
0,-0.7461947535570493,1
0,-1.0709069958445192,0
0,-0.5108770883291476,0
0,0.40993558498056715,0
0,0.33662370662734287,0
0,-2.0999019857251224,0
0,-0.785677028267503,0
0,1.2045075516061559,0
0,0.07921504780413943,0
0,-1.417008913102986,0
0,2.3558211815981513,0
0,-0.028941732314764643,1
0,0.38433395931340797,0
0,0.3995247560451345,0
0,-0.36759546616018607,0
0,-0.7275736818213943,0
0,2.1216749850659404,0
0,1.0032058696177506,0
0,0.8219372011086765,0
0,0.5762891917182107,0
0,-1.0033173903616845,0
0,1.2775301917402737,0
0,-0.8431326580117493,0
0,0.2832867981506457,0
0,-1.6393899054645689,0
0,-2.0408588506475196,0
0,0.3182912026531147,0
0,-0.8090992671949081,0
0,-1.9891675712972732,0
0,0.5406095029470755,0
0,2.120080771050789,0
0,1.3895602585800617,0
0,-0.2573178852656725,0
0,0.00884530669694572,1
0,0.8877062567839132,0
0,1.1221280198349068,0
0,-0.3435357188256987,0
0,0.034177715724574294,0
0,0.30061480676453645,0
0,0.5538763202788318,0
0,-0.13307644201126692,1
0,-0.12008524506874427,0
0,1.3798323297543882,0
0,1.2095207024428862,0
0,0.4774105734360883,1
0,1.7191090700229286,0
0,-0.386445762226417,0
0,1.6229734486293805,0
0,0.5425154435355505,0
0,3.2710261222145895,0
0,-1.1924819267824778,0
0,-0.6893452522173416,0
0,0.4187978282005477,0
0,0.3972340529789919,0
0,1.9501389841750185,0
0,-0.6683746832995339,0
0,0.9049185186938843,0
0,1.1624630046819957,0
0,0.7046478322206475,0
0,-0.96099634192432,0
0,1.407758805254198,0
0,1.2293249313154138,0
0,0.5995845197903774,0
0,0.20434768720895413,0
0,0.22610801004437128,0
0,-0.07873579223937772,0
0,0.6407851342526418,0
0,0.031134852944977556,0
0,-0.8485249753526413,0
0,-1.048591644827592,0
0,-0.7520362536522921,0
0,0.22213224254945177,0
0,-0.026955836435207322,1
0,0.21534379328874922,0
0,0.500813133546111,0
0,-0.6273209259168789,0
0,1.4656601683453478,1
0,-0.2677108270474744,0
0,-0.433426984781509,0
0,0.4823862373324524,0
0,-1.8365102023750728,0
0,-0.7905344497229193,1
0,0.981072798691833,0
0,-1.7374219290621107,0
0,1.1175741969331559,1
0,1.5111365663591347,0
0,-0.36945533782374834,1
0,0.29181276742631007,0
0,1.1190870848510266,0
0,-0.4667891880435197,1
0,0.8677755205261815,1
0,-0.6711487951306716,0
0,-0.47760229333317933,0
0,-0.7993364643249737,0
0,0.3426471991948034,0
0,1.1579690525655495,1
0,-0.18411293211716429,0
0,-1.2712491599124032,1
0,-1.0827068222868157,0
0,0.3945994213705404,0
0,1.8441164133942693,0
0,0.39372499931439753,0
0,-0.38689655065125267,0
0,0.7661839668502841,0
0,-0.23949863558674636,1
0,-0.3782852173642064,0
0,-0.9584591056952636,0
0,1.4084488442463559,1
0,-2.5392079174956637,1
0,0.7978592002792693,0
0,-0.4637449377975369,0
0,-0.4103407314516127,0
0,1.6923151561178125,0
0,-0.7141310922000513,0
0,-0.6800691540284102,0
0,-0.13039423891953036,0
0,0.41384738581223823,0
0,-0.4418557822928694,0
0,-1.5738589305358854,0
0,-0.8656981808817654,0
0,1.2813338564645194,0
0,0.07477678913551145,0
0,0.45108728370382206,0
0,-0.2614212071730376,0
0,-0.6594976961732696,0
0,1.677569449875411,0
0,-0.18819185705108066,0
0,-0.44336987952712686,0
0,1.0961423663553396,0
0,-0.7223603588673853,0
0,-0.5947273437739967,0
0,0.010246684016898003,0
0,0.00027010408817970173,0
0,0.2596113479032144,0
0,2.091669089395488,1
0,0.33624824635237044,0
0,-2.3780539627508004,0
0,0.3262989434315609,0
0,0.03787999448959883,0
0,0.04345002435145766,1
0,0.2459473093961707,0
0,-0.028678287674799376,0
0,-0.052612093055389005,0
0,0.6130442097707861,0
0,-0.542080797194501,0
0,-0.9476863356391756,0
0,3.023781452622391,0
0,-0.7158574437812334,0
0,0.10014291246007646,0
0,-1.4956602508753674,0
0,0.11646841505142191,1
0,-0.9332255506893351,0
0,-0.44247294285001093,0
0,1.0450646657711238,0
0,0.47200956837807373,0
0,0.5684095245748191,0
0,-1.7712048383918628,0
0,1.8368951698290128,0
0,-1.191881310941875,0
0,1.528560814293865,0
0,1.0215438659814862,0
0,0.5773327417846801,0
0,-0.8549847809083815,0
0,0.15158984481952292,0
0,-0.4709214106448598,0
0,0.029039571505291815,0
0,-0.24987225908555988,0
0,-2.0386105065724083,0
0,1.121784150984588,0
0,-0.08110715654936117,1
0,-0.484800399502237,0
0,-0.5603272328297677,1
0,0.3584595763667682,0
0,-0.8937563382944722,0
0,-2.2551755584740434,0
0,0.40712980320827613,0
0,0.5191029979568217,0
0,-0.1996318246776329,0
0,-1.1479028751900089,0
0,0.08893554088928533,0
0,-1.4645323683135887,0
0,-1.0272305966876594,0
0,-0.7506979365041612,1
0,0.8439390708915561,0
0,-0.3626109504369171,0
0,-0.4478664117764606,0
0,1.9546925154112462,0
0,0.3524624971887139,1
0,0.33899451047482604,0
0,-0.3697007452087749,0
0,-0.5963716676367777,0
0,-2.1864064400171506,0
0,0.9687405319235582,0
0,0.44830970575637913,0
0,-0.17916599321341334,0
0,-0.13722670183625574,0
0,0.7361442622610551,0
0,-1.554710073079853,0
0,-0.5898813315538055,0
0,-1.1363028628925305,0
0,1.7715092824867462,0
0,0.8756555318533007,0
0,-2.2026926411353642,0
0,-1.5137616266399756,0
0,-0.1323456733574863,0
0,-0.4724402120724247,0
0,-1.3243822080768883,0
0,1.9447622376504894,0
0,0.3125399139825792,0
0,0.4748163228630915,0
0,-0.6920149492322138,0
0,0.7222741471780024,1
0,-0.3804327609820118,0
0,-0.2833431737074994,0
0,0.6110019598252598,0
0,-1.6289975650602997,0
0,1.5970278598509826,0
0,0.1823892147238758,0
0,1.2809442087804244,0
0,-1.0754197566188184,0
0,-0.9231651240281931,0
0,-1.1619002215998122,0
0,0.2502976726648389,0
0,0.06598330191824608,0
0,-0.4644118192311805,1
0,-1.0140691928852794,0
0,-1.2665962697308424,0
0,-0.04848390047065598,0
0,-0.4655867795886001,0
0,-0.6856069923582623,0
0,1.5470894861316096,0
0,-0.08232567819273391,1
0,1.2700429339269252,0
0,-0.5332521826826966,0
0,0.24477628379865687,0
0,-0.055476016256334894,0
0,-1.6976223095181227,0
0,1.4283383062639128,1
0,-0.13515360703241588,0
0,0.7464182196329605,0
0,-0.7520287224615594,0
0,-0.16484438157976464,0
0,-0.8668523599233547,0
0,1.2359984827633934,0
0,0.3114093474506757,1
0,0.36705352668088814,0
0,1.358184147104979,0
0,1.156341296899023,0
0,0.7653425361362853,0
0,-1.4217273470374627,0
0,-0.6956791195166836,0
0,-1.0038881360113527,0
0,0.7275336936257992,1
0,0.1706519417500514,0
0,-1.3905124336305947,0
0,-0.18874421301122754,1
0,-1.4941123357187784,1
0,-0.05315648806975988,0
0,-1.6553725039871847,0
0,0.5288274933846129,0
0,0.37796262603407355,0
0,1.9079484933468815,1
0,0.8478732894973424,0
0,-0.42291425582250275,1
0,0.818070093274486,1
0,-1.3976638809451785,0
0,-0.9624726036810854,0
0,0.33314253207511,1
0,-2.1582496627479273,0
0,-0.037160784933883036,0
0,-1.0202632921184207,0
0,0.10130705515326355,0
0,-1.0777363580472634,0
0,0.42424813745518875,0
0,0.01932742366738962,0
0,1.4003659168813305,0
0,0.006734534101622121,0
0,-0.7686428049614663,0
0,-0.2468858558272829,1
0,-1.3442363970167315,0
0,0.40613725470544,1
0,0.5898502463152723,1
0,2.469196036692818,0
0,-0.6218359906044048,0
0,-0.2677945736751827,0
0,-0.5757585244382156,0
0,0.21211370113122407,0
0,0.38169053447961365,0
0,-0.05337484442851077,0
0,1.0863259168730321,0
0,-0.6169795037547775,0
0,0.9861740478907121,0
0,0.5384978536410825,0
0,-0.012029919898946523,0
0,-0.31493664075714545,1
0,2.4266677587313694,0
0,-0.8170086507420794,0
0,0.29793317696841465,0
0,-0.7502190702421325,0
0,1.7856207486213058,0
0,0.8868263287992036,0
0,-0.6783498788411441,1
0,0.5125949934312284,0
0,0.2576957212765554,0
0,-0.5166247619747387,0
0,0.7581642172281733,0
0,0.38930539110441015,0
0,0.21569871388595227,0
0,-0.04191971124232876,0
0,0.43105449259965123,0
0,0.22938766149245945,0
0,0.05909333302501734,0
0,-0.6410159159875635,0
0,1.6937662407624925,0
0,-1.050419943348547,0
0,0.427636218879745,0
0,-0.3202407423014329,0
0,1.7595472694492997,0
0,-0.9034825372238406,0
0,-0.7352632617603321,0
0,-0.9698180632618253,0
0,0.3234650509506103,0
0,-1.3730506595686418,0
0,-0.47852849475776627,0
0,-2.152365822854285,1
0,0.24042135412809051,0
0,-0.5002148587562626,0
0,-1.488056743931853,0
0,1.0856094029740586,1
0,-1.3076668983849393,0
0,0.7969436900282153,1
0,-0.7010408239878044,0
0,1.601571377895426,0
0,0.7495505389261462,0
0,-1.0080478708740281,0
0,-0.9170825522103063,0
0,0.60552520522431,0
0,-0.2623781307101668,0
0,-0.16934250702136555,0
0,1.2722388617720979,0
0,-0.7486888733699565,0
0,0.09129377217545448,0
0,0.954627793652306,0
0,0.8091174883856003,0
0,-0.1596126675206725,0
0,-0.2889058808526582,0
0,-1.7388154625209316,0
0,-1.0562449926651958,0
0,0.3183592265747336,0
0,-0.1378821889422362,1
0,0.07492707856622638,0
0,1.0392536096340605,0
0,-1.1873231090622745,0
0,-0.23618030223264996,0
0,0.1887109634112177,0
0,-0.704159937574516,0
0,1.431477113927417,0
0,0.9085868016131475,0
0,0.2901333270887555,0
0,1.7942317793285865,0
0,-1.4988952796101422,0
0,-0.007726281105681772,0
0,0.36633696893406104,0
0,-0.9145550467939221,0
0,0.30071454181772833,0
0,-1.106582493787878,0
0,0.6905573182742532,1
0,1.0578347681289066,0
0,0.2723334011283283,0
0,-1.8527978150649458,0
0,-0.9667935211660346,0
0,0.5647100032131608,0
0,0.021198643512365802,0
0,-2.694002617692488,0
0,1.2428303838682404,1
0,0.13665650625383235,0
0,-0.819074664000045,0
0,0.9949555975666642,0
0,-0.6775400129068989,0
0,-0.6884521176042147,0
0,0.3583526510140362,0
0,1.7810384592422948,1
0,1.6235871779728863,0
0,0.35971149890410664,0
0,0.46238565885031974,0
0,0.791498932084825,0
0,-1.256983675369349,0
0,0.6441483371519825,0
0,-0.7340734681435281,1
0,0.3184780667965807,1
0,-0.22746762760733732,0
0,0.5012083271142144,0
0,0.1181034650064601,0
0,-3.0730302708212998,0
0,0.17889171170518062,0
0,0.6421529522992627,0
0,0.4459283483384537,0
0,-0.10258594620857964,1
0,1.642161691930406,0
0,0.3113731291216611,0
0,0.4376733001931063,0
0,1.0444918940505687,0
0,0.3625929996965988,0
0,-0.8980177534142035,0
0,-2.4383374137796223,0
0,-0.47712090201808144,0
0,0.7609455258811165,0
0,-0.35309633141780583,0
0,0.8011783722817295,0
0,0.148728175920273,0
0,1.2880660702621847,0
0,-0.2952167071206611,0
0,0.46761482656768805,0
0,0.5058850645353592,0
0,1.501601872631193,0
0,-1.706637306334278,0
0,-0.4584082745531576,1
0,0.8485161053885039,0
0,1.545896479778648,0
0,0.24007151264208035,0
0,-0.29270416442148695,0
0,0.7571183686744447,0
0,0.868702675231683,0
0,-0.3596616786673072,0
0,0.3303073121775462,0
0,1.1805272624119694,0
0,1.8904589932744518,1
0,0.7426049592352919,0
0,0.044138896665593126,0
0,-0.05407517603790821,0
0,0.5573965571936229,0
0,-0.11567284247945017,0
0,0.18964049902238825,0
0,-1.0578762645308748,0
0,1.297057196491159,0
0,-1.1401847271486785,0
0,-0.4321117604530126,0
0,0.09759326085181382,0
0,1.9909868798886388,0
0,-0.42268298485232736,0
0,-0.6660158139603963,0
0,-0.5508169173337938,0
0,1.6588971676113125,0
0,-2.8123469935060212,0
0,-1.002738012148587,0
0,2.7312887091595517,0
0,0.5908820734916369,0
0,-1.10598494933922,0
0,-0.04191798217477153,0
0,0.06745456606786167,0
0,0.8461252459056059,0
0,1.8395020028225635,0
0,0.38855168127921547,0
0,-0.5397883030129608,0
0,0.7870844420982043,0
0,-0.6982526968628611,0
0,-1.0333374959890294,0
0,-1.759908871956445,0
0,-1.5651283945004009,0
0,-0.8964451561242719,0
0,-1.177789767700871,0
0,0.31323652737471736,1
0,-1.1994018258240353,0
0,-3.143666302024744,0
0,-1.0439117745894657,0
0,-0.47185964772141936,0
0,-0.6054494878719654,0
0,1.5195246793091843,0
0,-0.6135425592891501,0
0,0.8809234631991979,0
0,-0.01898259968086171,0
0,-0.042304725672598735,0
0,-0.835380288848037,0
0,-0.058782651580767155,0
0,-0.7650961268974169,0
0,0.1700243142545705,0
0,-0.2362496326236882,0
0,-0.9446279331916002,0
0,0.9918943397005953,0
0,0.42684048002142533,0
0,-0.44806273414224823,0
0,0.14549304703531002,0
0,-0.08382252150196365,0
0,-0.8675909372632739,0
0,0.07049622902116384,0
0,-0.6210117548073745,0
0,-0.9449338356200992,0
0,-1.6227673302665249,0
0,-0.3586073535386307,0
0,0.5669706595837234,0
0,-0.6946593533788596,0
0,2.5207086921579696,0
0,0.8856856536527323,1
0,1.3043301326604781,1
0,0.7952430120737586,0
0,1.8528649749385728,0
0,-0.7870019834725421,0
0,-2.5607373856586215,0
0,-0.44612560835288306,1
0,0.5582185755475376,0
0,0.15151697174797846,0
0,0.2754726109677837,0
0,1.3209100026698724,0
0,0.3820575744624996,0
0,0.7989129275910215,0
0,-0.9395627418527589,0
0,-1.0953936892160367,0
0,1.6141139230244876,0
0,0.10090153514706786,0
0,-0.6232291834461349,1
0,-0.6213944935471182,0
0,-0.6491231216382576,0
0,-0.7089590210458417,1
0,-1.2831478026036598,0
0,-1.5004204022205085,0
0,-0.19500437765441916,0
0,-0.5929258703203995,0
0,1.1071592854432952,1
0,0.29307665326691656,0
0,0.2653176800779831,0
0,-0.7431204075544506,0
0,-0.1210284157799757,0
0,0.36100110363144033,0
0,0.7161957397126754,0
0,-0.09389182651836551,0
0,1.079123779324209,0
0,0.007989308907942713,1
0,0.7928471185176799,0
0,-0.4898522085891503,0
0,-1.8125883665686418,0
0,0.26835898801852265,0
0,0.7253240631466256,0
0,0.5753473318075695,0
0,0.42218666143744,0
0,-0.3485869659549873,0
0,-0.8067462514455923,0
0,0.5517282690437805,0
0,0.42644741619827503,0
0,-0.5608990908438263,0
0,1.1094241891920569,0
0,-0.8828655145476005,0
0,-0.5835233787910404,0
0,1.636425212341665,0
0,0.8685819377339127,0
0,-0.3580093058910226,0
0,0.2873807096435505,0
0,0.15479224452383833,0
0,-2.7456138649773782,0
0,-0.9064739494733817,0
0,-0.050846617109281525,0
0,-0.3566114765593062,1
0,0.24710256483042056,0
0,1.12948231294792,0
0,-0.32153578465392746,0
0,-1.0576547961228648,0
0,0.32485165851104525,0
0,-0.3266233335678035,0
0,-0.15606350082190265,0
0,-0.29177371915307865,0
0,2.2418378000109858,0
0,-2.240704260997945,0
0,-0.38833390313264615,0
0,-0.0036890256483920517,0
0,-0.7811424922827788,0
0,0.899825832128283,1
0,0.8132576787196394,0
0,-0.04775461848854061,0
0,-0.27067375534369414,0
0,-0.111956834231647,0
0,-0.10478665364781072,0
0,-0.07837302812576266,0
0,-0.1879991015167995,0
0,0.2524493145923928,1
0,0.7532120648278651,0
0,-1.2302601475985768,0
0,-1.050663899233149,0
0,-1.7485180294835236,0
0,0.8663974003575995,0
0,0.25032329319046315,0
0,0.5052675159327706,0
0,-1.4294982383634685,0
0,1.7849481228801383,0
0,-0.6088509081453577,0
0,0.16820580711125588,1
0,0.8543846606783719,0
0,-0.9869797557960719,0
0,-0.5463243585126668,0
0,0.17917177460087425,0
0,2.857473075464706,0
0,0.3011247428520243,0
0,1.6063611506307183,0
0,1.2056731451919556,1
0,0.36801003649451874,1
0,-0.9891957716306787,0
0,1.059753610818235,0
0,-1.498110341648047,1
0,1.600875123677092,1
0,0.2000053082182553,0
0,-2.650223547298176,0
0,-0.34050609503183893,0
0,0.6539478209229405,0
0,-0.2370238730397667,0
0,0.7150058109935733,0
0,-0.8500241677122955,0
0,-1.3059823727876074,0
0,-0.07144540304760538,0
0,0.031565667289914785,0
0,-0.3483843510623214,0
0,1.2272911466421925,0
0,-0.8502073751390576,0
0,0.31316560733234944,0
0,0.06796997116362523,0
0,-1.5567159521360834,0
0,-1.3190301836685123,0
0,0.011911016248631409,0
0,1.981199998686964,0
0,0.579269811898811,0
0,-1.7256348251446327,0
0,-3.1104880651193376,0
0,0.7330535930043798,0
0,-0.09621348292819902,0
0,1.1412659695103695,0
0,-0.8807179207114415,0
0,0.3502124978585262,1
0,0.8461734630278627,0
0,-0.44746363820648183,0
0,-0.4260855702310654,0
0,0.025262831098390486,0
0,0.5426763465603288,0
0,-0.014334004511910938,0
0,0.9739963377594865,0
0,-0.46193518926703,0
0,-1.3283952054631096,1
0,1.9769753681131799,1
0,-0.6046337365424463,0
0,-0.5684420837177473,0
0,-0.06580332107218435,0
0,0.06718110965398118,0
0,-0.38668364248828285,1
0,-0.01743389694900904,0
0,-0.03976223142817396,0
0,0.17481932702080696,0
0,-2.357487458987316,0
0,1.8808763070078494,0
0,-0.14728831353455754,0
0,0.5806226194469853,0
0,-1.3781013415340242,0
0,-0.4710002612492502,0
0,-0.6723158663204145,1
0,1.4697237645085452,0
0,-0.5858136068358828,0
0,0.7580799869400913,0
0,-0.6504204526731951,0
0,-0.45261893965394406,0
0,-0.24555016520068595,1
0,1.2838451268293003,0
0,-1.8898526590301186,0
0,-1.3156635552744327,0
0,-1.9473051656898168,0
0,-1.0875021197614503,0
0,-0.8116000511921072,0
0,-1.614481254090389,0
0,-0.734147746614669,0
0,-2.014714480933415,0
0,-1.0179887237676812,0
0,1.2004203999102006,0
0,0.40358807028110283,0
0,0.18746767217252772,0
0,-1.0027785562791145,0
0,-1.536084959044724,0
0,-1.1391560755342807,0
0,-0.043209826896014984,1
0,0.8681767797266683,0
0,0.9023674171353204,0
0,0.630612362483333,0
0,-0.7375568640679442,0
0,0.024549832403988035,0
0,-0.3213425300372459,1
0,-0.20118976349475026,0
0,2.037127896959813,0
0,-1.7620002370036125,1
0,-0.23467681592226086,0
0,1.2117489071961567,0
0,-1.4658914950335382,0
0,-0.6437474252662504,0
0,-0.5290384975676395,0
0,-0.2232897220539845,1
0,-1.5959571596062172,0
0,0.5952860603380394,0
0,0.6662872825131441,0
0,0.5083753250179477,0
0,-0.8703736742910814,0
0,0.08651079078729512,0
0,-0.8994402395690875,0
0,-0.3325966607715127,1
0,2.153467927170878,0
0,0.09569537759625597,0
0,-1.1875265759871734,0
0,0.18033534066391385,0
0,-1.3517959260633097,0
0,-1.1990103925150117,0
0,-1.041123135948791,0
0,-0.4443094521956835,0
0,0.9369689955892015,0
0,0.5783981980168391,0
0,0.5229953282473283,0
0,-1.0989245655905424,1
0,-0.5413143554356487,0
0,0.27200110688318835,0
0,-0.6283199853884129,1
0,-0.2783664403010984,0
0,0.4413586925299495,0
0,-0.348772681201302,0
0,0.22605958910202525,0
0,1.5927284560195685,0
0,-0.17185879898699755,0
0,1.1793378097192062,0
0,0.5593700673073582,1
0,-1.4672419934867666,0
0,-1.1021370292635242,0
0,-0.8335958830698964,0
0,-0.8548349169327834,0
0,-0.0902897461068142,0
0,0.6146440480818223,0
0,1.2551584167047227,0
0,0.30817508872508226,0
0,-0.4456795560532098,0
0,-2.0822412436298743,0
0,0.07058957541733794,0
0,0.025770193694991287,0
0,0.18292875353895768,0
0,2.1062402977033328,0
0,1.2405965461930721,0
0,0.7850609182499858,0
0,-0.9620771300715998,0
0,-0.5129947491967435,0
0,-0.09484460692850216,0
0,-0.7754071240103536,0
0,0.5004645249851181,0
0,0.35690884921570454,0
0,-1.0883077930546925,0
0,1.1968167090961244,0
0,0.1023103338088603,0
0,-1.7290711467422513,0
0,-0.051342858344969454,0
0,0.28120645592290483,0
0,0.9727923614357405,0
0,-0.3374764031266163,0
0,0.8279382674472072,0
0,0.1871419867702157,0
0,-1.3150546090375794,0
0,-1.4151667734825137,0
0,1.1225598701493487,0
0,1.195984178381769,0
0,0.32290923040472297,0
0,1.4957067211800286,0
0,1.0566098490416067,0
0,0.6836287294797211,0
0,-0.9113114887336718,0
0,1.7314287510323434,0
0,0.536301432208273,0
0,-0.38583877461162164,0
0,-0.668270005305298,0
0,0.2567837815138569,1
0,-1.6710590848384548,0
0,0.6996732753528626,0
0,-0.9535708146940268,0
0,0.37060810882428674,0
0,-0.5216203373581595,0
0,-0.26441871272470363,0
0,-0.7569098727650648,0
0,-0.16122943118080152,0
0,1.889379546017354,0
0,1.3850596270486406,1
0,0.3544789549954567,0
0,-0.025294265564952366,1
0,0.844201190692885,0
0,1.1299703941075565,0
0,-0.8298183822075292,0
0,-0.0774388676322022,0
0,-1.8219582295680803,0
0,1.123102110260895,0
0,2.0650242577008555,0
0,0.0800826246230855,0
0,-2.1250101249030164,0
0,0.6088905165770311,1
0,-0.9040891661490803,1
0,-0.66334944166446,0
0,0.6265763897910038,0
0,0.2545541255127244,1
0,-0.4881087753386017,0
0,-0.6496056326016644,0
0,0.12583605522083274,0
0,-0.4094655525123675,0
0,-1.1092371336030074,0
0,-0.33256318147836006,0
0,0.33959262325518413,0
0,-0.17810346681963335,0
0,-1.4135085982481852,0
0,0.9890646213755394,1
0,-2.7388114369433336,0
0,-0.4463651550284352,0
0,-0.6201984545539159,0
0,0.14817887787141484,0
